inte',$S_0$,$S_1$,$S_2$,aero',$S_0$,$S_1$,$S_2$,dist',$S_0$,$S_1$,$S_2$,obse',$S_0$,$S_1$,$S_2$,ctrl',$S_0$,$S_1$,$S_2$
18.455454,0.30304,0.076428,-0.290204,18.455454,-0.006371,-5.341553,-0.052416,18.455454,0.296669,-5.265124,-0.34262,18.455454,0.297917,-5.422199,-0.333874,18.455454,163028.2066,-1.40E+06,-5.15E+06
18.508297,0.307695,0.080441,-0.301646,18.508297,-0.006613,-5.669849,-0.057849,18.508297,0.301082,-5.589408,-0.359495,18.508297,0.298434,-5.39645,-0.340802,18.508297,163028.2071,-1.40E+06,-5.15E+06
18.56078,0.314046,0.08379,-0.317696,18.56078,-0.005521,-4.85546,-0.051745,18.56078,0.308525,-4.77167,-0.369441,18.56078,0.301305,-5.273407,-0.350485,18.56078,163028.2066,-1.40E+06,-5.15E+06
18.608197,0.31298,0.084749,-0.326594,18.608197,-0.005391,-4.863276,-0.054153,18.608197,0.30759,-4.778527,-0.380747,18.608197,0.304033,-5.195473,-0.361484,18.608197,163028.2059,-1.40E+06,-5.15E+06
18.653452,0.31126,0.085552,-0.333911,18.653452,-0.005669,-5.246985,-0.061057,18.653452,0.305592,-5.161433,-0.394968,18.653452,0.304806,-5.185843,-0.371995,18.653452,163028.2057,-1.40E+06,-5.15E+06
18.699377,0.308144,0.086118,-0.339059,18.699377,-0.005998,-5.701553,-0.069434,18.699377,0.302147,-5.615436,-0.408493,18.699377,0.304347,-5.233796,-0.382626,18.699377,163028.2059,-1.40E+06,-5.15E+06
18.747711,0.302712,0.086586,-0.340344,18.747711,-0.005183,-5.067231,-0.064687,18.747711,0.29753,-4.980644,-0.405031,18.747711,0.302147,-5.364121,-0.39308,18.747711,163028.2066,-1.40E+06,-5.15E+06
18.798882,0.306164,0.089117,-0.352127,18.798882,-0.005347,-5.385112,-0.072114,18.798882,0.300817,-5.295995,-0.42424,18.798882,0.300748,-5.418792,-0.403783,18.798882,163028.2072,-1.40E+06,-5.15E+06
18.846943,0.311136,0.091136,-0.366788,18.846943,-0.00518,-5.370636,-0.075161,18.846943,0.305955,-5.279501,-0.441949,18.846943,0.301685,-5.382436,-0.415155,18.846943,163028.207,-1.40E+06,-5.15E+06
18.902803,0.315793,0.091899,-0.385138,18.902803,-0.0048,-5.159775,-0.076028,18.902803,0.310994,-5.067876,-0.461165,18.902803,0.305168,-5.257198,-0.431129,18.902803,163028.2058,-1.40E+06,-5.15E+06
18.943633,0.316599,0.091259,-0.396119,18.943633,-0.004787,-5.291103,-0.080966,18.943633,0.311812,-5.199844,-0.477085,18.943633,0.307611,-5.17945,-0.443859,18.943633,163028.2048,-1.40E+06,-5.15E+06
18.997381,0.31436,0.089467,-0.405619,18.997381,-0.004718,-5.411369,-0.086964,18.997381,0.309642,-5.321903,-0.492583,18.997381,0.309006,-5.158459,-0.460443,18.997381,163028.2038,-1.40E+06,-5.15E+06
19.044079,0.307556,0.086989,-0.405506,19.044079,-0.004703,-5.563836,-0.093129,19.044079,0.302853,-5.476847,-0.498635,19.044079,0.308019,-5.251801,-0.473961,19.044079,163028.2036,-1.40E+06,-5.15E+06
19.087266,0.305375,0.086157,-0.408881,19.087266,-0.004455,-5.411358,-0.093791,19.087266,0.30092,-5.325201,-0.502672,19.087266,0.305753,-5.363288,-0.484376,19.087266,163028.204,-1.40E+06,-5.15E+06
19.139006,0.309721,0.086545,-0.422115,19.139006,-0.004144,-5.185156,-0.093384,19.139006,0.305577,-5.09861,-0.5155,19.139006,0.304474,-5.410559,-0.496127,19.139006,163028.204,-1.40E+06,-5.15E+06
19.175414,0.314671,0.086551,-0.43514,19.175414,-0.004122,-5.265382,-0.097281,19.175414,0.310548,-5.178831,-0.53242,19.175414,0.305534,-5.364627,-0.505374,19.175414,163028.2035,-1.40E+06,-5.15E+06
19.219158,0.317858,0.085125,-0.448063,19.219158,-0.003889,-5.093215,-0.096944,19.219158,0.31397,-5.008089,-0.545007,19.219158,0.308051,-5.277967,-0.517707,19.219158,163028.2022,-1.40E+06,-5.15E+06
19.256361,0.320318,0.083369,-0.459229,19.256361,-0.004104,-5.490435,-0.107103,19.256361,0.316214,-5.407066,-0.566332,19.256361,0.31038,-5.192427,-0.528475,19.256361,163028.201,-1.40E+06,-5.15E+06
19.312285,0.317755,0.078887,-0.466498,19.312285,-0.003869,-5.337386,-0.10788,19.312285,0.313886,-5.258499,-0.574378,19.312285,0.312912,-5.132646,-0.545055,19.312285,163028.1993,-1.40E+06,-5.15E+06
19.362407,0.313006,0.074866,-0.46669,19.362407,-0.003874,-5.4711,-0.113846,19.362407,0.309132,-5.396234,-0.580537,19.362407,0.312196,-5.196824,-0.557585,19.362407,163028.1986,-1.40E+06,-5.15E+06
19.417289,0.307833,0.071494,-0.462995,19.417289,-0.003669,-5.277417,-0.11285,19.417289,0.304165,-5.205923,-0.575845,19.417289,0.308705,-5.369261,-0.567616,19.417289,163028.1989,-1.40E+06,-5.15E+06
19.458975,0.310666,0.069988,-0.470156,19.458975,-0.003729,-5.419403,-0.117953,19.458975,0.306937,-5.349414,-0.58811,19.458975,0.307629,-5.410226,-0.574208,19.458975,163028.1987,-1.40E+06,-5.15E+06
19.509446,0.314418,0.067599,-0.479699,19.509446,-0.003678,-5.396452,-0.119686,19.509446,0.31074,-5.328853,-0.599384,19.509446,0.308053,-5.394691,-0.582273,19.509446,163028.198,-1.40E+06,-5.15E+06
19.551825,0.320796,0.065263,-0.493885,19.551825,-0.00362,-5.344355,-0.120213,19.551825,0.317176,-5.279091,-0.614099,19.551825,0.31022,-5.291655,-0.589257,19.551825,163028.1967,-1.40E+06,-5.15E+06
19.595951,0.320702,0.061192,-0.498351,19.595951,-0.003641,-5.404837,-0.123234,19.595951,0.317061,-5.343646,-0.621584,19.595951,0.312829,-5.208354,-0.59762,19.595951,163028.1952,-1.40E+06,-5.15E+06
19.64647,0.317472,0.056277,-0.496986,19.64647,-0.003232,-4.808319,-0.111113,19.64647,0.314239,-4.752042,-0.608098,19.64647,0.313893,-5.191325,-0.60569,19.64647,163028.1938,-1.40E+06,-5.15E+06
19.692646,0.313376,0.052131,-0.491811,19.692646,-0.003722,-5.519547,-0.128783,19.692646,0.309654,-5.467416,-0.620594,19.692646,0.313127,-5.244518,-0.610785,19.692646,163028.1932,-1.40E+06,-5.15E+06
19.735682,0.308894,0.048879,-0.483674,19.735682,-0.003957,-5.821684,-0.136681,19.735682,0.304938,-5.772806,-0.620355,19.735682,0.310879,-5.352574,-0.611534,19.735682,163028.1932,-1.40E+06,-5.15E+06
19.77935,0.308148,0.046406,-0.480049,19.77935,-0.003647,-5.29943,-0.124831,19.77935,0.3045,-5.253024,-0.60488,19.77935,0.308472,-5.449476,-0.612519,19.77935,163028.1934,-1.40E+06,-5.15E+06
19.82815,0.31264,0.043749,-0.484681,19.82815,-0.003666,-5.23375,-0.12336,19.82815,0.308974,-5.190001,-0.60804,19.82815,0.307787,-5.456825,-0.612802,19.82815,163028.1931,-1.40E+06,-5.15E+06
19.868396,0.31699,0.040966,-0.490299,19.868396,-0.003617,-5.084962,-0.119711,19.868396,0.313372,-5.043997,-0.61001,19.868396,0.309051,-5.390809,-0.612857,19.868396,163028.1922,-1.40E+06,-5.15E+06
19.912677,0.319667,0.037249,-0.49359,19.912677,-0.003623,-5.002233,-0.117454,19.912677,0.316044,-4.964984,-0.611044,19.912677,0.311307,-5.293227,-0.613347,19.912677,163028.1909,-1.40E+06,-5.15E+06
19.965653,0.318813,0.032556,-0.490334,19.965653,-0.003985,-5.376144,-0.12559,19.965653,0.314828,-5.343587,-0.615924,19.965653,0.313127,-5.222893,-0.613306,19.965653,163028.1895,-1.40E+06,-5.15E+06
20.017268,0.315969,0.024526,-0.483059,20.017268,-0.003922,-5.150741,-0.121422,20.017268,0.312047,-5.126216,-0.604481,20.017268,0.312904,-5.247738,-0.611365,20.017268,163028.155,-1.40E+06,-5.15E+06
20.056628,0.311258,0.001134,-0.472946,20.056628,-0.004452,-5.466062,-0.132132,20.056628,0.306806,-5.464928,-0.605078,20.056628,0.311566,-5.355078,-0.611644,20.056628,163028.1594,-1.40E+06,-5.15E+06
20.115922,0.307223,-0.027616,-0.446676,20.115922,-0.004844,-5.198167,-0.123252,20.115922,0.302379,-5.225783,-0.569928,20.115922,0.308392,-5.476554,-0.604184,20.115922,163028.1663,-1.40E+06,-5.15E+06
20.167423,0.309278,-0.045825,-0.424685,20.167423,-0.005573,-5.345199,-0.120232,20.167423,0.303706,-5.391023,-0.544917,20.167423,0.306222,-5.49819,-0.587248,20.167423,163028.1718,-1.40E+06,-5.15E+06
20.209223,0.312099,-0.056908,-0.405839,20.209223,-0.005951,-5.256605,-0.111165,20.209223,0.306148,-5.313513,-0.517004,20.209223,0.305843,-5.451471,-0.56788,20.209223,163028.1754,-1.40E+06,-5.15E+06
20.262407,0.312464,-0.065291,-0.37531,20.262407,-0.006043,-4.870337,-0.093262,20.262407,0.306421,-4.935628,-0.468572,20.262407,0.30639,-5.366072,-0.53781,20.262407,163028.1792,-1.40E+06,-5.15E+06
20.321649,0.307799,-0.066433,-0.332665,20.321649,-0.007453,-5.509898,-0.092057,20.321649,0.300346,-5.57633,-0.424722,20.321649,0.305301,-5.35113,-0.497199,20.321649,163028.1834,-1.40E+06,-5.15E+06
20.360586,0.30303,-0.063073,-0.302174,20.360586,-0.007949,-5.59869,-0.084248,20.360586,0.295081,-5.661763,-0.386422,20.360586,0.302908,-5.409065,-0.466859,20.360586,163028.1865,-1.40E+06,-5.15E+06
20.406365,0.297153,-0.055887,-0.26633,20.406365,-0.008667,-5.810474,-0.076042,20.406365,0.288486,-5.866361,-0.342372,20.406365,0.298563,-5.536641,-0.42831,20.406365,163028.1906,-1.40E+06,-5.15E+06
20.449177,0.298611,-0.049502,-0.242412,20.449177,-0.008712,-5.617636,-0.063388,20.449177,0.2899,-5.667138,-0.3058,20.449177,0.295147,-5.596341,-0.391021,20.449177,163028.1942,-1.40E+06,-5.15E+06
20.493857,0.301071,-0.041473,-0.22083,20.493857,-0.008148,-5.084199,-0.04822,20.493857,0.292923,-5.125672,-0.26905,20.493857,0.293256,-5.599582,-0.35341,20.493857,163028.1973,-1.40E+06,-5.15E+06
20.537166,0.304883,-0.033085,-0.204819,20.537166,-0.008683,-5.287032,-0.041559,20.537166,0.2962,-5.320117,-0.246378,20.537166,0.293682,-5.516078,-0.319838,20.537166,163028.1995,-1.40E+06,-5.15E+06
20.574547,0.306458,-0.024487,-0.192018,20.574547,-0.008219,-4.927833,-0.032415,20.574547,0.298239,-4.95232,-0.224434,20.574547,0.294597,-5.432911,-0.293331,20.574547,163028.2011,-1.40E+06,-5.15E+06
20.617791,0.305746,-0.013157,-0.178152,20.617791,-0.009585,-5.679549,-0.029819,20.617791,0.296161,-5.692707,-0.207971,20.617791,0.29564,-5.353611,-0.265809,20.617791,163028.2027,-1.40E+06,-5.15E+06
20.667353,0.30145,0.001548,-0.162709,20.667353,-0.008853,-5.21326,-0.020574,20.667353,0.292597,-5.211712,-0.183283,20.667353,0.295068,-5.3498,-0.237595,20.667353,163028.2049,-1.40E+06,-5.15E+06
20.710165,0.29742,0.014947,-0.151603,20.710165,-0.009087,-5.352934,-0.016112,20.710165,0.288334,-5.337987,-0.167716,20.710165,0.293187,-5.406377,-0.21592,20.710165,163028.2073,-1.40E+06,-5.15E+06
20.756028,0.294785,0.029526,-0.143569,20.756028,-0.009724,-5.763406,-0.012706,20.756028,0.28506,-5.733879,-0.156275,20.756028,0.290751,-5.483581,-0.195928,20.756028,163028.21,-1.40E+06,-5.15E+06
20.801539,0.297587,0.044042,-0.142494,20.801539,-0.008903,-5.340172,-0.008613,20.801539,0.288684,-5.29613,-0.151107,20.801539,0.289187,-5.505661,-0.180215,20.801539,163028.2124,-1.40E+06,-5.15E+06
20.852368,0.302401,0.060195,-0.147315,20.852368,-0.008491,-5.199337,-0.006283,20.852368,0.29391,-5.139143,-0.153599,20.852368,0.289738,-5.449869,-0.168805,20.852368,163028.2143,-1.40E+06,-5.15E+06
20.891906,0.306395,0.072426,-0.155371,20.891906,-0.008111,-5.076857,-0.00555,20.891906,0.298284,-5.004431,-0.160921,20.891906,0.291812,-5.349885,-0.165036,20.891906,163028.2151,-1.40E+06,-5.15E+06
20.946486,0.306914,0.087943,-0.168335,20.946486,-0.008488,-5.522221,-0.006787,20.946486,0.298426,-5.434279,-0.175122,20.946486,0.294812,-5.240627,-0.166352,20.946486,163028.2159,-1.40E+06,-5.15E+06
20.98478,0.304979,0.097858,-0.178364,20.98478,-0.007966,-5.355238,-0.008163,20.98478,0.297014,-5.25738,-0.186526,20.98478,0.295887,-5.21682,-0.170952,20.98478,163028.2166,-1.40E+06,-5.15E+06
21.031876,0.302989,0.109601,-0.192605,21.031876,-0.007175,-5.053741,-0.010599,21.031876,0.295813,-4.94414,-0.203204,21.031876,0.295844,-5.241543,-0.18014,21.031876,163028.2178,-1.40E+06,-5.15E+06
21.077201,0.299657,0.11974,-0.206733,21.077201,-0.007988,-5.922249,-0.016885,21.077201,0.291669,-5.802509,-0.223618,21.077201,0.294956,-5.317086,-0.192458,21.077201,163028.2191,-1.40E+06,-5.15E+06
21.121399,0.30134,0.130778,-0.225341,21.121399,-0.006887,-5.401655,-0.0203,21.121399,0.294453,-5.270878,-0.245641,21.121399,0.293962,-5.372721,-0.207455,21.121399,163028.2204,-1.40E+06,-5.15E+06
21.182828,0.306785,0.145386,-0.258849,21.182828,-0.006438,-5.529506,-0.029266,21.182828,0.300347,-5.384119,-0.288115,21.182828,0.296063,-5.323338,-0.235554,21.182828,163028.2209,-1.40E+06,-5.15E+06
21.231084,0.312196,0.155699,-0.290634,21.231084,-0.005702,-5.321577,-0.035752,21.231084,0.306494,-5.165878,-0.326386,21.231084,0.299641,-5.210813,-0.263414,21.231084,163028.2204,-1.40E+06,-5.15E+06
21.287599,0.314949,0.164274,-0.32822,21.287599,-0.004759,-4.96988,-0.042862,21.287599,0.31019,-4.805605,-0.371082,21.287599,0.303599,-5.106962,-0.301224,21.287599,163028.2195,-1.40E+06,-5.15E+06
21.337047,0.312344,0.167561,-0.357326,21.337047,-0.004862,-5.684014,-0.059535,21.337047,0.307482,-5.516452,-0.416861,21.337047,0.30588,-5.094057,-0.337852,21.337047,163028.2187,-1.40E+06,-5.15E+06
21.383788,0.308327,0.168922,-0.381843,21.383788,-0.004163,-5.483798,-0.067675,21.383788,0.304164,-5.314876,-0.449518,21.383788,0.305855,-5.173878,-0.373625,21.383788,163028.2185,-1.40E+06,-5.15E+06
21.430308,0.307457,0.171183,-0.408605,21.430308,-0.003761,-5.657403,-0.080758,21.430308,0.303696,-5.486221,-0.489364,21.430308,0.305177,-5.2666,-0.409988,21.430308,163028.2184,-1.40E+06,-5.15E+06
21.478795,0.311952,0.175402,-0.443635,21.478795,-0.002806,-4.936111,-0.080699,21.478795,0.309145,-4.760709,-0.524335,21.478795,0.305688,-5.293719,-0.44927,21.478795,163028.2178,-1.40E+06,-5.15E+06
21.523091,0.31787,0.178696,-0.479958,21.523091,-0.002634,-5.465744,-0.099969,21.523091,0.315236,-5.287048,-0.579926,21.523091,0.308108,-5.239433,-0.487316,21.523091,163028.2164,-1.40E+06,-5.15E+06
21.573765,0.324304,0.180058,-0.523687,21.573765,-0.001978,-5.13995,-0.105689,21.573765,0.322326,-4.959892,-0.629375,21.573765,0.312777,-5.107829,-0.533626,21.573765,163028.214,-1.40E+06,-5.15E+06
21.620834,0.324257,0.176175,-0.555416,21.620834,-0.001576,-5.291939,-0.120141,21.620834,0.32268,-5.115764,-0.675557,21.620834,0.31635,-5.043772,-0.577888,21.620834,163028.2115,-1.40E+06,-5.15E+06
21.672346,0.320741,0.16868,-0.582451,21.672346,-0.001209,-5.795543,-0.145129,21.672346,0.319533,-5.626863,-0.727581,21.672346,0.318588,-5.052523,-0.626033,21.672346,163028.2091,-1.40E+06,-5.15E+06
21.707312,0.318381,0.163342,-0.598429,21.707312,-0.000859,-5.623139,-0.149573,21.707312,0.317522,-5.459797,-0.748002,21.707312,0.318531,-5.113771,-0.657076,21.707312,163028.2079,-1.40E+06,-5.15E+06
21.751046,0.317112,0.157241,-0.618854,21.751046,-0.000489,-5.490311,-0.1564,21.751046,0.316623,-5.33307,-0.775254,21.751046,0.31777,-5.209053,-0.694027,21.751046,163028.2065,-1.40E+06,-5.15E+06
21.796538,0.318929,0.15183,-0.643982,21.796538,-0.000165,-5.441878,-0.165228,21.796538,0.318763,-5.290048,-0.80921,21.796538,0.317367,-5.277569,-0.730595,21.796538,163028.2049,-1.40E+06,-5.15E+06
21.853356,0.325057,0.144987,-0.682434,21.853356,0.000172,-5.146601,-0.167643,21.853356,0.32523,-5.001614,-0.850077,21.853356,0.319432,-5.247464,-0.775299,21.853356,163028.202,-1.40E+06,-5.15E+06
21.909396,0.330638,0.135566,-0.719352,21.909396,0.000446,-5.155539,-0.17843,21.909396,0.331084,-5.019973,-0.897781,21.909396,0.323254,-5.145572,-0.818466,21.909396,163028.1983,-1.40E+06,-5.15E+06
21.953238,0.330709,0.125031,-0.737938,21.953238,0.000623,-5.179316,-0.186927,21.953238,0.331332,-5.054284,-0.924864,21.953238,0.326025,-5.090299,-0.851116,21.953238,163028.1952,-1.40E+06,-5.15E+06
22.0114,0.324884,0.108422,-0.744678,22.0114,0.000876,-5.757604,-0.217951,22.0114,0.32576,-5.649183,-0.96263,22.0114,0.327106,-5.137038,-0.890167,22.0114,163028.1917,-1.40E+06,-5.15E+06
22.056498,0.321254,0.096346,-0.746853,22.056498,0.000848,-5.128874,-0.200155,22.056498,0.322102,-5.032529,-0.947009,22.056498,0.325772,-5.240983,-0.91478,22.056498,163028.1896,-1.40E+06,-5.15E+06
22.106943,0.320304,0.083935,-0.752158,22.106943,0.001035,-6.164775,-0.247256,22.106943,0.321338,-6.08084,-0.999414,22.106943,0.323928,-5.351844,-0.937038,22.106943,163028.1876,-1.40E+06,-5.15E+06
22.148995,0.322338,0.073813,-0.761165,22.148995,0.000926,-5.735466,-0.234198,22.148995,0.323264,-5.661652,-0.995363,22.148995,0.323493,-5.385788,-0.952455,22.148995,163028.1856,-1.40E+06,-5.15E+06
22.194214,0.327857,0.062594,-0.777588,22.194214,0.000795,-5.423365,-0.224742,22.194214,0.328652,-5.360771,-1.002329,22.194214,0.324561,-5.340298,-0.966163,22.194214,163028.183,-1.40E+06,-5.15E+06
22.236787,0.331993,0.050636,-0.789714,22.236787,0.000602,-4.781604,-0.200149,22.236787,0.332595,-4.730968,-0.989863,22.236787,0.326834,-5.250532,-0.97757,22.236787,163028.18,-1.40E+06,-5.15E+06
22.284061,0.330301,0.03601,-0.785853,22.284061,0.000467,-4.916727,-0.207228,22.284061,0.330768,-4.880717,-0.99308,22.284061,0.329006,-5.190491,-0.98827,22.284061,163028.1768,-1.40E+06,-5.15E+06
22.336218,0.326218,0.020444,-0.771568,22.336218,0.000258,-5.183521,-0.218855,22.336218,0.326476,-5.163077,-0.990423,22.336218,0.328791,-5.215464,-0.993815,22.336218,163028.1739,-1.40E+06,-5.15E+06
22.388239,0.321352,0.006122,-0.750082,22.388239,-0.000045,-5.697164,-0.239354,22.388239,0.321307,-5.691042,-0.989436,22.388239,0.326567,-5.313966,-0.992254,22.388239,163028.172,-1.40E+06,-5.15E+06
22.434681,0.317253,-0.005374,-0.727016,22.434681,-0.000386,-5.544484,-0.230537,22.434681,0.316867,-5.549858,-0.957554,22.434681,0.323236,-5.445925,-0.98466,22.434681,163028.1709,-1.40E+06,-5.15E+06
22.47595,0.318084,-0.015545,-0.714909,22.47595,-0.000708,-5.378152,-0.220528,22.47595,0.317376,-5.393697,-0.935437,22.47595,0.320831,-5.514416,-0.973284,22.47595,163028.17,-1.40E+06,-5.15E+06
22.516059,0.322188,-0.026347,-0.710134,22.516059,-0.001087,-5.527464,-0.222748,22.516059,0.321101,-5.553812,-0.932882,22.516059,0.320443,-5.489427,-0.960107,22.516059,163028.1686,-1.40E+06,-5.15E+06
22.563745,0.325719,-0.039626,-0.700225,22.563745,-0.001372,-4.922935,-0.193446,22.563745,0.324346,-4.962561,-0.893672,22.563745,0.321643,-5.39859,-0.942625,22.563745,163028.1666,-1.40E+06,-5.15E+06
22.617344,0.323789,-0.052922,-0.672793,22.617344,-0.002092,-5.540539,-0.210294,22.617344,0.321697,-5.593461,-0.883088,22.617344,0.322399,-5.336533,-0.919717,22.617344,163028.1644,-1.40E+06,-5.15E+06
22.665518,0.318691,-0.062588,-0.637301,22.665518,-0.002567,-5.428408,-0.198408,22.665518,0.316125,-5.490996,-0.83571,22.665518,0.321152,-5.359687,-0.894375,22.665518,163028.1632,-1.40E+06,-5.15E+06
22.715081,0.312238,-0.070112,-0.594584,22.715081,-0.003404,-5.895026,-0.205719,22.715081,0.308834,-5.965138,-0.800303,22.715081,0.317637,-5.465757,-0.862443,22.715081,163028.163,-1.40E+06,-5.15E+06
22.768005,0.307553,-0.076852,-0.550509,22.768005,-0.003934,-5.655213,-0.186095,22.768005,0.30362,-5.732065,-0.736604,22.768005,0.312918,-5.600615,-0.822233,22.768005,163028.1636,-1.40E+06,-5.15E+06
22.821207,0.311168,-0.086019,-0.521445,22.821207,-0.004624,-5.648596,-0.173433,22.821207,0.306544,-5.734615,-0.694878,22.821207,0.309743,-5.627789,-0.776685,22.821207,163028.1641,-1.40E+06,-5.15E+06
22.857832,0.312714,-0.091796,-0.499089,22.857832,-0.00492,-5.441792,-0.158353,22.857832,0.307794,-5.533588,-0.657442,22.857832,0.309102,-5.596158,-0.744776,22.857832,163028.1641,-1.40E+06,-5.15E+06
22.919185,0.313877,-0.100199,-0.458434,22.919185,-0.005912,-5.643704,-0.148328,22.919185,0.307964,-5.743903,-0.606763,22.919185,0.309292,-5.493618,-0.689683,22.919185,163028.1639,-1.40E+06,-5.15E+06
22.975183,0.311704,-0.104686,-0.414296,22.975183,-0.006158,-5.225152,-0.123243,22.975183,0.305546,-5.329837,-0.537539,22.975183,0.308515,-5.440529,-0.636768,22.975183,163028.1642,-1.40E+06,-5.15E+06
23.023498,0.307278,-0.105435,-0.370914,23.023498,-0.007526,-5.829414,-0.123449,23.023498,0.299752,-5.934849,-0.494363,23.023498,0.306344,-5.461034,-0.588699,23.023498,163028.1652,-1.40E+06,-5.15E+06
23.062261,0.301647,-0.103305,-0.332047,23.062261,-0.007443,-5.389992,-0.103444,23.062261,0.294204,-5.493297,-0.435491,23.062261,0.302961,-5.547575,-0.548007,23.062261,163028.1668,-1.40E+06,-5.15E+06
23.10287,0.297997,-0.100957,-0.294263,23.10287,-0.008368,-5.675224,-0.09685,23.10287,0.289629,-5.77618,-0.391113,23.10287,0.29887,-5.647305,-0.503463,23.10287,163028.1689,-1.40E+06,-5.15E+06
23.149989,0.300309,-0.100884,-0.259668,23.149989,-0.00856,-5.415933,-0.078875,23.149989,0.291749,-5.516817,-0.338543,23.149989,0.295551,-5.676123,-0.450757,23.149989,163028.1712,-1.40E+06,-5.15E+06
23.196927,0.302695,-0.100346,-0.226639,23.196927,-0.010167,-6.046155,-0.072997,23.196927,0.292529,-6.146501,-0.299636,23.196927,0.294767,-5.617838,-0.399633,23.196927,163028.1729,-1.40E+06,-5.15E+06
23.247413,0.307233,-0.100053,-0.194604,23.247413,-0.009514,-5.332908,-0.050259,23.247413,0.297719,-5.432962,-0.244863,23.247413,0.295256,-5.487246,-0.345955,23.247413,163028.1745,-1.40E+06,-5.15E+06
23.305553,0.302023,-0.092514,-0.149433,23.305553,-0.009899,-5.228163,-0.033718,23.305553,0.292124,-5.320677,-0.183152,23.305553,0.29525,-5.418496,-0.286408,23.305553,163028.1766,-1.40E+06,-5.15E+06
23.365369,0.295274,-0.08136,-0.103233,23.365369,-0.010748,-5.381609,-0.018705,23.365369,0.284526,-5.462968,-0.121939,23.365369,0.291668,-5.481959,-0.224951,23.365369,163028.1802,-1.40E+06,-5.15E+06
23.407113,0.289569,-0.071521,-0.071379,23.407113,-0.011788,-5.711469,-0.008351,23.407113,0.277781,-5.78299,-0.07973,23.407113,0.287671,-5.59339,-0.182113,23.407113,163028.1835,-1.40E+06,-5.15E+06
23.471947,0.292043,-0.060089,-0.032128,23.471947,-0.011332,-5.254766,0.008078,23.471947,0.280711,-5.314855,-0.02405,23.471947,0.283399,-5.640631,-0.118147,23.471947,163028.1883,-1.40E+06,-5.15E+06
23.545475,0.297374,-0.046474,0.005105,23.545475,-0.011254,-5.019603,0.023485,23.545475,0.28612,-5.066077,0.028589,23.545475,0.282758,-5.539488,-0.052686,23.545475,163028.1929,-1.40E+06,-5.15E+06
23.5832,0.299681,-0.038828,0.021064,23.5832,-0.011706,-5.141024,0.031633,23.5832,0.287975,-5.179852,0.052697,23.5832,0.283941,-5.436818,-0.022888,23.5832,163028.1948,-1.40E+06,-5.15E+06
23.627153,0.298281,-0.028071,0.037827,23.627153,-0.01225,-5.304553,0.041018,23.627153,0.286031,-5.332624,0.078845,23.627153,0.285183,-5.34767,0.008826,23.627153,163028.1969,-1.40E+06,-5.15E+06
